HL/PO/JO/10/1/82/103,"54.731688, -2.538336"
HL/PO/JO/10/1/82/106,"54.718069, -2.71575"
HL/PO/JO/10/1/82/107,"54.749106, -2.893443"
HL/PO/JO/10/1/83/7,"51.002903, -3.39893"
HL/PO/JO/10/1/83/9,"50.964213, -3.331073"
HL/PO/JO/10/1/83/10,"51.014932, -3.485231"
HL/PO/JO/10/1/83/14,"50.883986, -3.377679"
HL/PO/JO/10/1/83/15,"50.842646, -3.502703"
HL/PO/JO/10/1/83/23,"50.791926, -3.510967"
HL/PO/JO/10/1/83/24,"50.809121, -3.30334"
HL/PO/JO/10/1/83/25,"50.82426, -3.340335"
HL/PO/JO/10/1/83/26,"53.218569, -1.742737"
HL/PO/JO/10/1/83/33,"50.912706, -3.197501"
HL/PO/JO/10/1/83/35,"50.860309, -3.221817"
HL/PO/JO/10/1/83/38,"50.96743, -3.437063"
HL/PO/JO/10/1/83/44,"50.896273, -4.309805"
HL/PO/JO/10/1/82/91,"54.745522, -2.973261"
HL/PO/JO/10/1/82/97,"53.887398, -2.793048"
HL/PO/JO/10/1/82/99,"54.68452, -2.669182"
HL/PO/JO/10/1/82/101,"54.183262, -1.475802"
HL/PO/JO/10/1/82/102,"52.029946, 0.809648"
HL/PO/JO/10/1/82/103,"54.731688, -2.538336"
HL/PO/JO/10/1/82/106,"54.718069, -2.71575"
HL/PO/JO/10/1/82/107,"54.749106, -2.893443"
HL/PO/JO/10/1/83/7,"51.002903, -3.39893"
HL/PO/JO/10/1/83/9,"50.964213, -3.331073"
HL/PO/JO/10/1/83/10,"51.014932, -3.485231"
HL/PO/JO/10/1/83/14,"50.883986, -3.377679"
HL/PO/JO/10/1/83/15,"50.842646, -3.502703"
HL/PO/JO/10/1/83/23,"50.791926, -3.510967"
HL/PO/JO/10/1/83/24,"50.809121, -3.30334"
HL/PO/JO/10/1/83/25,"50.82426, -3.340335"
HL/PO/JO/10/1/83/26,"53.218569, -1.742737"
HL/PO/JO/10/1/83/33,"50.912706, -3.197501"
HL/PO/JO/10/1/83/35,"50.860309, -3.221817"
HL/PO/JO/10/1/83/38,"50.96743, -3.437063"
HL/PO/JO/10/1/83/44,"50.896273, -4.309805"
 Hundred - Putford,"50.929869, -4.314482"
HL/PO/JO/10/1/84/25,"50.844151, -4.157468"
HL/PO/JO/10/1/84/27,"50.991312, -4.399667"
HL/PO/JO/10/1/84/28,"50.976005, -4.485822"
HL/PO/JO/10/1/84/33,"51.079073, -4.045984"
HL/PO/JO/10/1/84/35,"51.131699, -3.91892"
HL/PO/JO/10/1/84/38,"50.973487, -3.184352"
HL/PO/JO/10/1/84/39,"51.202652, -4.005804"
HL/PO/JO/10/1/84/40,"51.155273, -4.01962"
HL/PO/JO/10/1/84/41,"51.159464, -4.122309"
HL/PO/JO/10/1/84/42,"51.039551, -3.895457"
HL/PO/JO/10/1/84/44,"51.092922, -3.989389"
HL/PO/JO/10/1/84/45,"51.092507, -4.142166"
HL/PO/JO/10/1/84/47,"51.177969, -3.961966"
HL/PO/JO/10/1/84/48,"54.577793, -1.939064"
HL/PO/JO/10/1/84/50,"51.167172, -2.582754"
HL/PO/JO/10/1/84/51,"51.207735, -3.959372"
HL/PO/JO/10/1/84/52,"50.848682, -3.592714"
HL/PO/JO/10/1/84/53,"50.866584, -3.63612"
HL/PO/JO/10/1/84/55,"50.849882, -3.646665"
HL/PO/JO/10/1/84/56,"50.823051, -3.587545"
HL/PO/JO/10/1/84/66,"50.765826, -3.589194"
HL/PO/JO/10/1/84/75,"50.3746, -3.611476"
HL/PO/JO/10/1/84/80,"50.30598, -3.757358"
HL/PO/JO/10/1/84/81,"50.268068, -3.747276"
HL/PO/JO/10/1/84/85,"50.226605, -3.745094"
HL/PO/JO/10/1/84/25,"50.844151, -4.157468"
HL/PO/JO/10/1/84/27,"50.991312, -4.399667"
HL/PO/JO/10/1/84/28,"50.976005, -4.485822"
HL/PO/JO/10/1/84/33,"51.079073, -4.045984"
HL/PO/JO/10/1/84/35,"51.131699, -3.91892"
HL/PO/JO/10/1/84/38,"50.973487, -3.184352"
HL/PO/JO/10/1/84/39,"51.202652, -4.005804"
HL/PO/JO/10/1/84/40,"51.155273, -4.01962"
HL/PO/JO/10/1/84/41,"51.159464, -4.122309"
HL/PO/JO/10/1/84/42,"51.039551, -3.895457"
HL/PO/JO/10/1/84/44,"51.092922, -3.989389"
HL/PO/JO/10/1/84/45,"51.092507, -4.142166"
HL/PO/JO/10/1/84/47,"51.177969, -3.961966"
HL/PO/JO/10/1/84/48,"54.577793, -1.939064"
HL/PO/JO/10/1/84/50,"51.167172, -2.582754"
HL/PO/JO/10/1/84/51,"51.207735, -3.959372"
HL/PO/JO/10/1/84/52,"50.848682, -3.592714"
HL/PO/JO/10/1/84/53,"50.866584, -3.63612"
HL/PO/JO/10/1/84/55,"50.849882, -3.646665"
HL/PO/JO/10/1/84/56,"50.823051, -3.587545"
HL/PO/JO/10/1/84/66,"50.765826, -3.589194"
HL/PO/JO/10/1/84/75,"50.3746, -3.611476"
HL/PO/JO/10/1/84/80,"50.30598, -3.757358"
HL/PO/JO/10/1/84/81,"50.268068, -3.747276"
HL/PO/JO/10/1/84/85,"50.226605, -3.745094"
HL/PO/JO/10/1/85/59,"51.341232, -2.209034"
HL/PO/JO/10/1/85/60,"50.408175, -3.612091"
HL/PO/JO/10/1/85/64,"54.633041, -1.924912"
HL/PO/JO/10/1/85/68,"50.388598, -3.812679"
HL/PO/JO/10/1/85/70,"50.446269, -3.766993"
HL/PO/JO/10/1/86/2,"50.636803, -3.808665"
HL/PO/JO/10/1/86/6,"50.582687, -3.574994"
HL/PO/JO/10/1/86/7,"50.565377, -3.714368"
HL/PO/JO/10/1/86/9,"50.623108, -3.730914"
HL/PO/JO/10/1/86/10,"50.603363, -3.767966"
HL/PO/JO/10/1/86/13,"50.59896, -3.524512"
HL/PO/JO/10/1/86/28,"50.468542, -3.820899"
HL/PO/JO/10/1/86/29,"50.520831, -3.862132"
HL/PO/JO/10/1/86/34,"50.724457, -3.798725"
HL/PO/JO/10/1/85/59,"51.341232, -2.209034"
HL/PO/JO/10/1/85/60,"50.408175, -3.612091"
HL/PO/JO/10/1/85/64,"54.633041, -1.924912"
HL/PO/JO/10/1/85/68,"50.388598, -3.812679"
HL/PO/JO/10/1/85/70,"50.446269, -3.766993"
HL/PO/JO/10/1/86/2,"50.636803, -3.808665"
HL/PO/JO/10/1/86/6,"50.582687, -3.574994"
HL/PO/JO/10/1/86/7,"50.565377, -3.714368"
HL/PO/JO/10/1/86/9,"50.623108, -3.730914"
HL/PO/JO/10/1/86/10,"50.603363, -3.767966"
HL/PO/JO/10/1/86/13,"50.59896, -3.524512"
HL/PO/JO/10/1/86/28,"50.468542, -3.820899"
HL/PO/JO/10/1/86/29,"50.520831, -3.862132"
HL/PO/JO/10/1/86/34,"50.724457, -3.798725"
HL/PO/JO/10/1/87/2,"50.842646, -3.502703"
HL/PO/JO/10/1/87/5,"50.479539, -4.058798"
HL/PO/JO/10/1/87/8,"50.53287, -4.072984"
HL/PO/JO/10/1/87/13,"52.124908, -1.678419"
HL/PO/JO/10/1/87/14,"50.855886, 0.199926"
HL/PO/JO/10/1/87/15,"51.199282, -3.769628"
HL/PO/JO/10/1/87/18,"51.230294, -3.761846"
HL/PO/JO/10/1/87/21,"51.126132, -3.967941"
HL/PO/JO/10/1/87/22,"51.214141, -3.907281"
HL/PO/JO/10/1/87/23,"51.193254, -3.909164"
HL/PO/JO/10/1/87/25,"51.100143, -3.943655"
HL/PO/JO/10/1/87/32,"50.989908, -4.011866"
HL/PO/JO/10/1/87/34,"51.333516, -2.752859"
HL/PO/JO/10/1/87/38,"50.827888, -3.788195"
HL/PO/JO/10/1/87/39,"50.963872, -4.004161"
HL/PO/JO/10/1/87/45,"50.819925, -3.832094"
HL/PO/JO/10/1/87/46,"51.024058, -3.629093"
HL/PO/JO/10/1/87/47,"51.038455, -3.647171"
HL/PO/JO/10/1/87/50,"50.992896, -3.668955"
HL/PO/JO/10/1/87/51,"51.065291, -4.01003"
HL/PO/JO/10/1/87/52,"51.045419, -3.698122"
HL/PO/JO/10/1/87/58,"51.059208, -3.747359"
HL/PO/JO/10/1/87/2,"50.842646, -3.502703"
HL/PO/JO/10/1/87/5,"50.479539, -4.058798"
HL/PO/JO/10/1/87/8,"50.53287, -4.072984"
HL/PO/JO/10/1/87/13,"52.124908, -1.678419"
HL/PO/JO/10/1/87/14,"50.855886, 0.199926"
HL/PO/JO/10/1/87/15,"51.199282, -3.769628"
HL/PO/JO/10/1/87/18,"51.230294, -3.761846"
HL/PO/JO/10/1/87/21,"51.126132, -3.967941"
HL/PO/JO/10/1/87/22,"51.214141, -3.907281"
HL/PO/JO/10/1/87/23,"51.193254, -3.909164"
HL/PO/JO/10/1/87/25,"51.100143, -3.943655"
HL/PO/JO/10/1/87/32,"50.989908, -4.011866"
HL/PO/JO/10/1/87/34,"51.333516, -2.752859"
HL/PO/JO/10/1/87/38,"50.827888, -3.788195"
HL/PO/JO/10/1/87/39,"50.963872, -4.004161"
HL/PO/JO/10/1/87/45,"50.819925, -3.832094"
HL/PO/JO/10/1/87/46,"51.024058, -3.629093"
HL/PO/JO/10/1/87/47,"51.038455, -3.647171"
HL/PO/JO/10/1/87/50,"50.992896, -3.668955"
HL/PO/JO/10/1/87/51,"51.065291, -4.01003"
HL/PO/JO/10/1/87/52,"51.045419, -3.698122"
HL/PO/JO/10/1/87/58,"51.059208, -3.747359"
HL/PO/JO/10/1/88/40,"50.639655, -2.208322"
HL/PO/JO/10/1/88/41,"50.686435, -2.189044"
HL/PO/JO/10/1/88/42,"50.700642, -2.291755"
HL/PO/JO/10/1/88/43,"50.655416, -2.366828"
HL/PO/JO/10/1/88/45,"50.674867, -2.355415"
HL/PO/JO/10/1/88/47,"50.711059, -2.332592"
HL/PO/JO/10/1/88/51,"53.340727, -1.78685"
HL/PO/JO/10/1/88/53,"50.923448, -2.453772"
HL/PO/JO/10/1/88/54,"50.953079, -2.437276"
HL/PO/JO/10/1/88/55,"50.951162, -2.566073"
HL/PO/JO/10/1/88/56,"50.95245, -2.587189"
HL/PO/JO/10/1/88/58,"50.938771, -2.468325"
HL/PO/JO/10/1/88/59,"50.885437, -2.492541"
HL/PO/JO/10/1/88/60,"50.914241, -2.508078"
HL/PO/JO/10/1/88/61,"50.910352, -2.376996"
HL/PO/JO/10/1/88/62,"51.172373, -2.647077"
HL/PO/JO/10/1/88/63,"50.966521, -2.491894"
HL/PO/JO/10/1/88/65,"50.902195, -2.532146"
HL/PO/JO/10/1/88/67,"50.784152, -2.471619"
HL/PO/JO/10/1/88/68,"51.151844, -2.449943"
HL/PO/JO/10/1/88/70,"51.200512, -0.257679"
HL/PO/JO/10/1/88/71,"50.848052, -2.571259"
HL/PO/JO/10/1/88/76,"50.860605, -2.380006"
HL/PO/JO/10/1/88/78,"50.875374, -2.409918"
HL/PO/JO/10/1/88/82,"50.870185, -2.300123"
HL/PO/JO/10/1/88/84,"50.820758, -2.272168"
HL/PO/JO/10/1/88/85,"50.857842, -2.345927"
HL/PO/JO/10/1/88/88,"50.809951, -2.400724"
HL/PO/JO/10/1/88/89,"50.825695, -2.432438"
HL/PO/JO/10/1/88/91,"50.807667, -2.479239"
HL/PO/JO/10/1/88/92,"50.970498, -2.183679"
HL/PO/JO/10/1/88/93,"50.773412, -2.49223"
HL/PO/JO/10/1/88/40,"50.639655, -2.208322"
HL/PO/JO/10/1/88/41,"50.686435, -2.189044"
HL/PO/JO/10/1/88/42,"50.700642, -2.291755"
HL/PO/JO/10/1/88/43,"50.655416, -2.366828"
HL/PO/JO/10/1/88/45,"50.674867, -2.355415"
HL/PO/JO/10/1/88/47,"50.711059, -2.332592"
HL/PO/JO/10/1/88/51,"53.340727, -1.78685"
HL/PO/JO/10/1/88/53,"50.923448, -2.453772"
HL/PO/JO/10/1/88/54,"50.953079, -2.437276"
HL/PO/JO/10/1/88/55,"50.951162, -2.566073"
HL/PO/JO/10/1/88/56,"50.95245, -2.587189"
HL/PO/JO/10/1/88/58,"50.938771, -2.468325"
HL/PO/JO/10/1/88/59,"50.885437, -2.492541"
HL/PO/JO/10/1/88/60,"50.914241, -2.508078"
HL/PO/JO/10/1/88/61,"50.910352, -2.376996"
HL/PO/JO/10/1/88/62,"51.172373, -2.647077"
HL/PO/JO/10/1/88/63,"50.966521, -2.491894"
HL/PO/JO/10/1/88/65,"50.902195, -2.532146"
HL/PO/JO/10/1/88/67,"50.784152, -2.471619"
HL/PO/JO/10/1/88/68,"51.151844, -2.449943"
HL/PO/JO/10/1/88/70,"51.200512, -0.257679"
HL/PO/JO/10/1/88/71,"50.848052, -2.571259"
HL/PO/JO/10/1/88/76,"50.860605, -2.380006"
HL/PO/JO/10/1/88/78,"50.875374, -2.409918"
HL/PO/JO/10/1/88/82,"50.870185, -2.300123"
HL/PO/JO/10/1/88/84,"50.820758, -2.272168"
HL/PO/JO/10/1/88/85,"50.857842, -2.345927"
